Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  51.62 0.001750  42.68 1744.7
  51.63 0.002865  69.88 2330.3
  51.65 0.002806  68.43 2748.6
  51.66 0.003363  82.01 3009.6
  51.67 0.003025  73.77 3087.6
  51.68 0.003350  81.68 2983.3
  51.69 0.003228  78.73 2731.3
  51.70 0.003450  84.13 2300.0
  51.71 0.003475  84.74 1714.5
  51.72 0.003292  80.28  924.9
  51.74 0.003543  86.40  426.5
  51.75 0.003188  77.74  189.0
  51.76 0.003486  85.02   94.1
  51.77 0.003077  75.05   44.9
  51.78 0.003367  82.10    9.5
  51.79 0.003009  73.38  -10.5
  51.80 0.003069  74.85  -51.7
  51.81 0.002843  69.32  -81.5
  51.82 -.000750 -18.28 -391.4
  51.84 -.005549 %-135.29 -994.7
  51.85 -.008397 %-204.71 %-1688.8
  51.86 -.009147 %-222.98 %-2291.1
  51.87 -.009960 %-242.79 %-2759.2
  51.88 -.009860 %-240.36 %-3063.2
  51.89 -.010261 %-250.13 %-3188.4
  51.90 -.010158 %-247.61 %-3150.7
  51.91 -.010352 %-252.35 %-2916.6
  51.93 -.010580 %-257.91 %-2540.7
  51.94 -.010400 %-253.52 %-1955.6
  51.95 -.010654 %-259.72 %-1222.4
  51.96 -.010193 %-248.48 -591.5
  51.97 -.010473 %-255.31 -286.3
  51.98 -.010165 %-247.79 -147.3
  51.99 -.010407 %-253.69  -70.3
  52.00 -.010419 %-253.97  -50.4
  52.02 -.010222 %-249.19    0.0
  52.03 -.010435 %-254.38    2.8
  52.04 -.010069 %-245.46   45.4
  52.05 -.010413 %-253.84   42.8
  52.06 -.004479 %-109.19  476.5
  52.07 -.000664 -16.20 1134.5
  52.08 0.001262  30.77 1781.5
  52.09 0.002359  57.53 2388.2
  52.10 0.002602  63.44 2812.6
  52.12 0.003199  78.01 3128.2
  52.13 0.002892  70.51 3211.4
  52.14 0.003122  76.14 3125.3
  52.15 0.002932  71.49 2853.1
  52.16 0.002793  68.11 2367.1
  52.17 0.003054  74.48 1749.4
  52.18 0.002745  66.95  893.2
  52.19 0.003057  74.54  416.2
  52.21 0.002740  66.81  156.1
  52.22 0.002804  68.37   28.4
  52.23 0.002751  67.07  -25.2
  52.24 0.002563  62.49  -76.8
  52.25 0.002970  72.43  -42.1
  52.26 0.002786  67.94  -46.3
  52.27 0.003144  76.66   -0.6
  52.28 -.001543 -37.63 -333.0
  52.30 -.006208 %-151.34 -974.0
  52.31 -.008239 %-200.85 %-1621.6
  52.32 -.009637 %-234.93 %-2246.9
  52.33 -.009829 %-239.60 %-2685.5
  52.34 -.010359 %-252.51 %-3013.4
  52.35 -.010180 %-248.16 %-3138.8
  52.36 -.010382 %-253.08 %-3103.0
  52.37 -.010428 %-254.20 %-2904.1
  52.38 -.010150 %-247.43 %-2465.4
  52.40 -.010480 %-255.47 %-1885.3
  52.41 -.010028 %-244.46 %-1052.5
  52.42 -.010382 %-253.08 -488.7
  52.43 -.010195 %-248.53 -210.9
  52.44 -.010432 %-254.29  -80.1
  52.45 -.010410 %-253.77  -43.9
  52.46 -.010290 %-250.83   -5.2
  52.47 -.010552 %-257.23  -28.3
  52.48 -.010273 %-250.42  -11.0
  52.50 -.010498 %-255.92  -28.0
  52.51 -.010025 %-244.37  -11.2
  52.52 -.003900 -95.08  496.0
  52.53 0.000103   2.51 1193.7
  52.54 0.001550  37.79 1895.7
  52.55 0.002400  58.53 2469.2
  52.56 0.002738  66.76 2906.9
  52.57 0.002689  65.57 3138.7
  52.59 0.002884  70.32 3203.9
  52.60 0.002546  62.10 3068.3
  52.61 0.002963  72.27 2761.4
  52.62 0.002640  64.38 2266.2
  52.63 0.003030  73.88 1599.9
  52.64 0.002673  65.18  760.0
  52.65 0.003085  75.22  330.8
  52.66 0.002812  68.57  146.7
  52.68 0.003014  73.49   71.7
  52.69 0.002836  69.17   39.9
  52.70 0.002986  72.82   44.3
  52.71 0.002956  72.09   38.4
  52.72 0.003029  73.86   52.1
  52.73 0.003075  74.99   36.6
  52.74 -.002257 -55.03 -358.4
  52.75 -.006367 %-155.21 %-1025.7
  52.76 -.008549 %-208.40 %-1699.5
  52.78 -.009311 %-226.98 %-2302.4
  52.79 -.009982 %-243.32 %-2752.0
  52.80 -.009991 %-243.56 %-3044.4
  52.81 -.010331 %-251.85 %-3165.6
  52.82 -.010062 %-245.29 %-3095.7
  52.83 -.010398 %-253.47 %-2857.7
  52.84 -.010262 %-250.17 %-2424.8
  52.85 -.010530 %-256.69 %-1821.2
  52.87 -.010276 %-250.51 %-1004.3
  52.88 -.010511 %-256.23 -503.4
  52.89 -.010672 %-260.14 -272.8
  52.90 -.010666 %-260.00 -179.9
  52.91 -.010902 %-265.76 -144.8
  52.92 -.010552 %-257.22 -121.5
  52.93 -.010697 %-260.75 -102.2
  52.94 -.010326 %-251.73  -75.5
  52.96 -.010448 %-254.70  -33.8
  52.97 -.010033 %-244.57   14.7
  52.98 -.003323 -81.02  586.3
  52.99 -.000176  -4.30 1278.5
  53.00 0.001571  38.30 1983.4
  53.01 0.002271  55.38 2555.2
  53.02 0.002981  72.68 2988.4
  53.03 0.002960  72.19 3229.6
  53.05 0.003180  77.55 3275.8
  53.06 0.003165  77.17 3155.8
  53.07 0.003003  73.23 2818.5
  53.08 0.003172  77.36 2336.3
  53.09 0.002803  68.35 1625.9
  53.10 0.003066  74.77  788.2
  53.11 0.002634  64.23  343.8
  53.12 0.002711  66.11  107.9
  53.13 0.002665  64.99  -13.0
  53.15 0.002570  62.67  -92.9
  53.16 0.002918  71.17  -85.7
  53.17 0.002728  66.53  -94.1
  53.18 0.003119  76.05  -49.3
  53.19 0.002874  70.09  -23.8
  53.20 -.003188 -77.73 -475.1
  53.21 -.007045 %-171.74 %-1121.0
  53.22 -.008901 %-216.97 %-1800.2
  53.24 -.009655 %-235.35 %-2349.9
  53.25 -.010339 %-252.04 %-2813.7
  53.26 -.010252 %-249.92 %-3082.4
  53.27 -.010686 %-260.49 %-3207.4
  53.28 -.010390 %-253.29 %-3131.7
  53.29 -.010619 %-258.87 %-2860.7
  53.30 -.010434 %-254.35 %-2403.6
  53.31 -.010521 %-256.48 %-1733.6
  53.32 -.010558 %-257.37 -898.1
  53.34 -.010342 %-252.10 -409.0
  53.35 -.010695 %-260.71 -197.6
  53.36 -.010567 %-257.58  -93.8
  53.37 -.011038 %-269.07  -71.6
  53.38 -.010908 %-265.91  -82.2
  53.39 -.011266 %-274.62 -104.4
  53.40 -.010780 %-262.77 -114.5
  53.41 -.010940 %-266.69 -108.7
  53.42 -.009213 %-224.58   16.7
  53.44 -.002847 -69.42  628.6
  53.45 0.000146   3.55 1356.7
  53.46 0.001672  40.78 2049.8
  53.47 0.002187  53.33 2631.1
  53.48 0.002776  67.70 3050.5
  53.49 0.002668  65.07 3285.0
  53.50 0.003114  75.93 3325.8
  53.51 0.002789  68.00 3155.7
  53.53 0.003159  77.03 2790.0
  53.54 0.003015  73.52 2255.8
  53.55 0.003302  80.53 1536.3
  53.56 0.003405  83.04  782.5
  53.57 0.003468  84.56  435.5
  53.58 0.003560  86.81  279.2
  53.59 0.003088  75.29  177.7
  53.60 0.003237  78.94  114.6
  53.62 0.002778  67.74   55.1
  53.63 0.003073  74.93    8.4
  53.64 0.002785  67.92  -25.6
  53.65 0.002660  64.88  -94.1
  53.66 -.004174 %-101.76 -652.7
  53.67 -.007849 %-191.34 %-1404.4
  53.68 -.009084 %-221.45 %-2073.1
  53.69 -.010107 %-246.37 %-2637.8
  53.71 -.009982 %-243.34 %-2998.4
  53.72 -.010344 %-252.15 %-3190.4
  53.73 -.010267 %-250.27 %-3225.0
  53.74 -.010274 %-250.45 %-3059.9
  53.75 -.010437 %-254.41 %-2760.2
  53.76 -.010243 %-249.69 %-2234.0
  53.77 -.010368 %-252.74 %-1557.5
  53.78 -.009950 %-242.54 -676.2
  53.79 -.010170 %-247.92 -256.7
  53.81 -.009955 %-242.67  -70.8
  53.82 -.009985 %-243.41   30.0
  53.83 -.009926 %-241.98   55.1
  53.84 -.010085 %-245.85   76.7
  53.85 -.010301 %-251.12   50.3
  53.86 -.010268 %-250.30   32.9
  53.87 -.010637 %-259.30  -13.6
  53.88 -.007517 %-183.26  170.1
  53.90 -.002108 -51.39  746.5
  53.91 0.000916  22.33 1430.3
  53.92 0.002072  50.53 2083.3
  53.93 0.002895  70.60 2611.5
  53.94 0.003104  75.70 2992.7
  53.95 0.003394  82.77 3210.9
  53.96 0.003376  82.34 3246.1
  53.97 0.003152  76.88 3063.6
  53.98 0.003199  78.01 2680.0
  54.00 0.002788  67.99 2079.1
  54.01 0.003092  75.41 1285.5
  54.02 0.002845  69.37  564.4
  54.03 0.002992  72.96  201.3
  54.04 0.002784  67.89   25.6
  54.05 0.002833  69.08  -67.4
  54.06 0.002860  69.75  -94.0
  54.07 0.002667  65.04 -116.0
  54.09 0.002879  70.22  -89.2
  54.10 0.002586  63.05  -79.5
  54.11 0.001847  45.03 -135.8
  54.12 -.004897 %-119.39 -688.2
  54.13 -.007444 %-181.46 %-1360.6
  54.14 -.009286 %-226.36 %-2003.8
  54.15 -.009731 %-237.21 %-2530.8
  54.16 -.010385 %-253.15 %-2918.8
  54.17 -.010407 %-253.69 %-3140.4
  54.19 -.010474 %-255.32 %-3178.3
  54.20 -.010439 %-254.48 %-3025.1
  54.21 -.010225 %-249.26 %-2687.0
  54.22 -.010556 %-257.33 %-2174.9
  54.23 -.010454 %-254.85 %-1493.8
  54.24 -.011115 %-270.94 -748.4
  54.25 -.010885 %-265.33 -416.9
  54.26 -.011272 %-274.78 -262.9
  54.28 -.011069 %-269.84 -207.1
  54.29 -.011351 %-276.71 -188.5
  54.30 -.010982 %-267.71 -178.3
  54.31 -.010932 %-266.49 -157.9
  54.32 -.010759 %-262.27 -123.0
  54.33 -.010557 %-257.36  -65.4
  54.34 -.006713 %-163.66  308.8
  54.35 -.000994 -24.24 1043.5
  54.37 0.001373  33.48 1835.9
  54.38 0.003051  74.40 2532.0
  54.39 0.003357  81.87 3074.6
  54.40 0.004085  99.62 3438.7
  54.41 0.004058  98.98 3604.6
  54.42 0.004320 105.36 3553.6
  54.43 0.004335 105.73 3318.2
  54.44 0.004004  97.65 2847.6
  54.45 0.004108 100.19 2192.0
  54.47 0.003597  87.72 1307.6
  54.48 0.003824  93.26  592.0
  54.49 0.003324  81.06  210.2
  54.50 0.003551  86.60    0.7
  54.51 0.003648  88.97  -79.3
  54.52 0.003442  83.93 -155.6
  54.53 0.003384  82.53 -171.5
  54.55 0.002943  71.76 -213.9
  54.56 0.003190  77.79 -197.9
  54.57 -.000551 -13.42 -452.3
  54.58 -.005840 %-142.36 %-1075.3
  54.59 -.008734 %-212.91 %-1773.6
  54.60 -.009583 %-233.61 %-2404.1
  54.61 -.010285 %-250.72 %-2883.7
  54.62 -.010514 %-256.29 %-3229.1
  54.63 -.010246 %-249.76 %-3339.8
  54.65 -.010817 %-263.68 %-3292.7
  54.66 -.010768 %-262.50 %-3058.4
  54.67 -.011177 %-272.45 %-2662.1
  54.68 -.010859 %-264.70 %-2077.9
  54.69 -.011146 %-271.70 %-1300.4
  54.70 -.011121 %-271.10 -660.6
  54.71 -.011300 %-275.47 -367.4
  54.72 -.011444 %-278.97 -271.8
  54.74 -.011298 %-275.42 -204.3
  54.75 -.011460 %-279.37 -189.1
  54.76 -.010998 %-268.09 -142.7
  54.77 -.011289 %-275.18  -87.5
  54.78 -.010721 %-261.34  -25.9
  54.79 -.010891 %-265.48   25.7
  54.80 -.005325 %-129.82  469.7
  54.81 -.000969 -23.64 1195.7
  54.82 0.001256  30.62 1928.5
  54.84 0.002255  54.99 2567.0
  54.85 0.002483  60.56 3019.8
  54.86 0.002854  69.59 3295.4
  54.87 0.002477  60.40 3355.4
  54.88 0.002759  67.28 3229.7
  54.89 0.002258  55.05 2908.8
  54.90 0.002539  61.91 2397.7
  54.91 0.002180  53.17 1717.4
  54.93 0.002476  60.37  864.0
  54.94 0.002218  54.10  309.7
  54.95 0.002326  56.73   53.9
  54.96 0.002142  52.24  -59.9
  54.97 0.002036  49.65 -103.3
  54.98 0.002305  56.20 -102.4
  54.99 0.002029  49.49  -86.4
  55.00 0.002345  57.19  -68.9
  55.02 0.002013  49.09  -49.5
  55.03 -.001817 -44.31 -359.7
  55.04 -.007132 %-173.86 -996.0
  55.05 -.009409 %-229.36 %-1704.8
  55.06 -.010507 %-256.14 %-2309.1
  55.07 -.011002 %-268.20 %-2793.3
  55.08 -.010829 %-263.97 %-3069.6
  55.09 -.011096 %-270.48 %-3199.3
  55.10 -.010548 %-257.12 %-3111.4
  55.12 -.010816 %-263.67 %-2843.8
  55.13 -.010557 %-257.34 %-2397.9
  55.14 -.010582 %-257.97 %-1749.3
  55.15 -.010659 %-259.83 -956.0
  55.16 -.010263 %-250.19 -303.3
  55.17 -.010359 %-252.53  -22.9
  55.18 -.009836 %-239.77  136.1
  55.19 -.010085 %-245.84  182.1
  55.21 -.009835 %-239.75  196.4
  55.22 -.009969 %-243.03  199.9
  55.23 -.009928 %-242.02  170.2
  55.24 -.009964 %-242.90  171.2
  55.25 -.010179 %-248.13  123.2
  55.26 -.003912 -95.37  571.6
  55.27 -.000422 -10.30 1193.1
  55.28 0.001588  38.73 1820.3
  55.30 0.002089  50.94 2350.8
  55.31 0.002778  67.74 2752.8
  55.32 0.002784  67.90 3019.3
  55.33 0.003115  75.96 3112.1
  55.34 0.002875  70.10 3024.6
  55.35 0.003076  75.01 2762.7
  55.36 0.002897  70.65 2308.4
  55.37 0.002968  72.38 1677.0
  55.38 0.003030  73.90  850.1
  55.40 0.003109  75.81  413.9
  55.41 0.003250  79.25  207.6
  55.42 0.003038  74.08  116.3
  55.43 0.003185  77.68   61.6
  55.44 0.002909  70.94   33.0
  55.45 0.003188  77.75   24.5
  55.46 0.003010  73.41   26.8
  55.47 0.003311  80.75   31.9
  55.48 -.001940 -47.31 -354.7
  55.50 -.006012 %-146.57 %-1000.5
  55.51 -.008371 %-204.07 %-1696.7
  55.52 -.009409 %-229.35 %-2308.4
  55.53 -.009977 %-243.21 %-2782.7
  55.54 -.010438 %-254.45 %-3096.8
  55.55 -.010517 %-256.38 %-3244.9
  55.56 -.010802 %-263.31 %-3211.9
  55.57 -.010493 %-255.78 %-2984.7
  55.59 -.010772 %-262.59 %-2566.4
  55.60 -.010646 %-259.52 %-1959.3
  55.61 -.011023 %-268.72 %-1163.0
  55.62 -.010611 %-258.67 -611.8
  55.63 -.010743 %-261.88 -319.6
  55.64 -.010274 %-250.45 -139.6
  55.65 -.010511 %-256.22  -45.3
  55.66 -.010392 %-253.33   21.8
  55.68 -.010864 %-264.82   16.5
  55.69 -.010585 %-258.03   31.5
  55.70 -.011107 %-270.74  -18.6
  55.71 -.010667 %-260.03   -2.5
  55.72 -.004447 %-108.41  468.8
  55.73 -.000646 -15.75 1155.3
  55.74 0.000740  18.04 1774.4
  55.75 0.002076  50.61 2369.2
  55.76 0.002159  52.65 2781.1
  55.78 0.002772  67.61 3102.5
  55.79 0.002385  58.15 3190.1
  55.80 0.002873  70.05 3145.8
  55.81 0.002638  64.33 2855.2
  55.82 0.003171  77.33 2442.1
  55.83 0.002965  72.31 1773.5
  55.84 0.003458  84.33  986.0
  55.85 0.003180  77.55  544.8
  55.87 0.003367  82.11  356.8
  55.88 0.003200  78.03  225.6
  55.89 0.003297  80.40  189.0
  55.90 0.003320  80.96  144.7
  55.91 0.003216  78.43  131.8
  55.92 0.003525  85.97  101.4
  55.93 0.003305  80.61   82.4
  55.94 -.002461 -59.99 -407.4
  55.96 -.006774 %-165.14 %-1109.1
  55.97 -.008300 %-202.35 %-1807.8
  55.98 -.009679 %-235.95 %-2410.2
  55.99 -.009947 %-242.49 %-2874.8
  56.00 -.010473 %-255.31 %-3179.3
  56.01 -.010403 %-253.61 %-3300.2
  56.02 -.010545 %-257.04 %-3233.0
  56.03 -.010364 %-252.64 %-2956.2
  56.04 -.010340 %-252.05 %-2495.7
  56.06 -.010260 %-250.12 %-1811.5
  56.07 -.010180 %-248.15 -948.4
  56.08 -.010048 %-244.93 -410.7
  56.09 -.009989 %-243.50 -154.3
  56.10 -.010053 %-245.07    3.4
  56.11 -.010024 %-244.35   62.6
  56.12 -.009856 %-240.25  115.2
  56.13 -.009825 %-239.50  121.1
  56.15 -.009894 %-241.18  118.9
  56.16 -.009938 %-242.26   93.5
  56.17 -.008733 %-212.88  168.6
  56.18 -.002337 -56.99  714.8
  56.19 0.000841  20.51 1400.7
  56.20 0.002248  54.81 2047.0
  56.21 0.003058  74.56 2593.9
  56.22 0.003274  79.83 2979.4
  56.23 0.003467  84.55 3188.6
  56.25 0.003538  86.28 3216.9
  56.26 0.003796  92.58 3090.8
  56.27 0.003774  92.04 2774.9
  56.28 0.003748  91.40 2260.7
  56.29 0.003601  87.81 1540.3
  56.30 0.003490  85.12  731.7
  56.31 0.003650  89.00  345.6
  56.32 0.003637  88.70  163.7
  56.34 0.003763  91.77   80.1
  56.35 0.003697  90.17   44.0
  56.36 0.003964  96.67   39.0
  56.37 0.003786  92.32   28.3
  56.38 0.003818  93.10   22.0
  56.39 0.003245  79.14   -8.8
  56.40 -.003321 -80.97 -538.8
  56.41 -.007062 %-172.17 %-1259.6
  56.42 -.008301 %-202.36 %-1937.9
  56.44 -.009275 %-226.09 %-2534.7
  56.45 -.009335 %-227.56 %-2943.2
  56.46 -.009787 %-238.59 %-3206.0
  56.47 -.009686 %-236.11 %-3262.0
  56.48 -.009969 %-243.02 %-3157.7
  56.49 -.009846 %-240.02 %-2828.6
  56.50 -.009887 %-241.02 %-2325.8
  56.51 -.010034 %-244.60 %-1640.3
  56.53 -.010072 %-245.53 -816.0
  56.54 -.010154 %-247.53 -408.7
  56.55 -.009852 %-240.17 -222.6
  56.56 -.009971 %-243.06 -119.2
  56.57 -.009754 %-237.77  -64.1
  56.58 -.009948 %-242.50  -22.8
  56.59 -.009303 %-226.79   35.6
  56.60 -.009561 %-233.06   76.6
  56.62 -.009334 %-227.53  107.6
  56.63 -.007301 %-177.97  297.2
  56.64 -.001392 -33.93  901.7
  56.65 0.001294  31.56 1580.7
  56.66 0.002327  56.76 2177.4
  56.67 0.003158  77.01 2657.1
  56.68 0.003167  77.24 2978.9
  56.69 0.003687  89.92 3147.9
  56.71 0.003438  83.83 3126.5
  56.72 0.003866  94.28 2936.0
  56.73 0.003537  86.26 2585.6
  56.74 0.004059  98.99 2072.5
  56.75 0.003599  87.78 1354.2
  56.76 0.003981  97.09  669.2
  56.77 0.003683  89.81  340.5
  56.78 0.004004  97.65  209.5
  56.79 0.003791  92.46  118.3
  56.81 0.004163 101.52  110.6
  56.82 0.003917  95.53   70.8
  56.83 0.004241 103.42   92.7
  56.84 0.004100  99.98   73.3
  56.85 0.003307  80.66   22.6
  56.86 -.003494 -85.17 -573.1
  56.87 -.006416 %-156.41 %-1247.8
  56.88 -.008115 %-197.83 %-1948.4
  56.90 -.008706 %-212.24 %-2496.0
  56.91 -.009295 %-226.58 %-2938.6
  56.92 -.009155 %-223.17 %-3159.7
  56.93 -.009387 %-228.83 %-3234.1
  56.94 -.009258 %-225.69 %-3080.6
  56.95 -.009487 %-231.27 %-2779.4
  56.96 -.009379 %-228.64 %-2253.1
  56.97 -.009635 %-234.86 %-1568.8
  56.98 -.009441 %-230.14 -749.6
  57.00 -.009496 %-231.48 -374.6
  57.01 -.009414 %-229.48 -174.8
  57.02 -.009443 %-230.18  -89.8
  57.03 -.009344 %-227.77  -32.3
  57.04 -.009498 %-231.54  -31.2
  57.05 -.009462 %-230.66  -11.8
  57.06 -.009322 %-227.25    1.6
  57.07 -.009586 %-233.68    5.4
  57.09 -.005801 %-141.42  284.0
  57.10 -.000720 -17.56  911.5
  57.11 0.002025  49.38 1606.0
  57.12 0.002935  71.58 2225.0
  57.13 0.003846  93.80 2736.1
  57.14 0.003923  95.68 3074.1
  57.15 0.004636 113.08 3277.9
  57.16 0.004357 106.25 3272.3
  57.17 0.004875 118.88 3101.0
  57.19 0.004619 112.65 2712.3
  57.20 0.005129 125.10 2178.8
  57.21 0.004797 116.99 1393.6
  57.22 0.005055 123.29  771.1
  57.23 0.004646 113.32  427.1
  57.24 0.004907 119.67  277.5
  57.25 0.004726 115.25  156.4
  57.26 0.004863 118.59  103.7
  57.28 0.004837 117.97   41.7
  57.29 0.004839 118.03   32.0
  57.30 0.004870 118.76   -3.6
  57.31 0.002514  61.30 -180.6
  57.32 -.003206 -78.15 -787.6
  57.33 -.006332 %-154.37 %-1479.1
  57.34 -.007165 %-174.66 %-2104.6
  57.35 -.008064 %-196.57 %-2608.6
  57.36 -.008090 %-197.21 %-2968.2
  57.38 -.008530 %-207.93 %-3160.0
  57.39 -.008256 %-201.27 %-3159.3
  57.40 -.008761 %-213.58 %-3003.5
  57.41 -.008526 %-207.85 %-2641.5
  57.42 -.009053 %-220.68 %-2132.9
  57.43 -.008745 %-213.19 %-1403.7
  57.44 -.009068 %-221.06 -723.2
  57.45 -.008784 %-214.12 -378.6
  57.47 -.009184 %-223.89 -271.0
  57.48 -.008940 %-217.92 -180.3
  57.49 -.009396 %-229.05 -181.6
  57.50 -.008919 %-217.43 -130.0
  57.51 -.009268 %-225.94 -133.5
  57.52 -.008874 %-216.31  -71.6
  57.53 -.009285 %-226.34  -78.6
  57.54 -.004151 %-101.20  337.8
  57.56 0.000025   0.60  966.3
  57.57 0.002470  60.23 1683.9
  57.58 0.003155  76.93 2268.0
  57.59 0.003899  95.08 2764.4
  57.60 0.003876  94.52 3045.2
  57.61 0.003988  97.25 3174.4
  57.62 0.004206 102.58 3098.1
  57.63 0.004157 101.37 2871.2
  57.65 0.004467 108.94 2453.7
  57.66 0.004293 104.70 1866.6
  57.67 0.004478 109.20 1072.2
  57.68 0.004229 103.14  532.8
  57.69 0.004616 112.58  285.4
  57.70 0.004430 108.04  181.7
  57.71 0.004866 118.66  146.4
  57.72 0.004717 115.04  143.3
  57.73 0.005198 126.77  163.7
  57.75 0.004986 121.61  159.5
  57.76 0.005396 131.60  192.7
  57.77 0.001609  39.22  -86.5
  57.78 -.003408 -83.09 -687.7
  57.79 -.006015 %-146.65 %-1395.0
  57.80 -.007039 %-171.59 %-2020.1
  57.81 -.007724 %-188.30 %-2559.4
  57.82 -.007808 %-190.33 %-2902.9
  57.84 -.007996 %-194.93 %-3104.1
  57.85 -.008145 %-198.56 %-3103.4
  57.86 -.008235 %-200.74 %-2941.2
  57.87 -.008272 %-201.66 %-2557.0
  57.88 -.008425 %-205.38 %-2015.6
  57.89 -.008294 %-202.19 %-1239.3
  57.90 -.008409 %-204.99 -624.8
  57.91 -.008269 %-201.58 -315.3
  57.92 -.008468 %-206.43 -190.1
  57.94 -.008329 %-203.05 -113.0
  57.95 -.008485 %-206.84  -92.0
  57.96 -.008193 %-199.71  -45.4
  57.97 -.008524 %-207.79  -36.2
  57.98 -.008516 %-207.61  -32.5
  57.99 -.008659 %-211.08  -42.7
  58.00 -.002440 -59.48  427.7
  58.01 0.001315  32.06 1091.5
  58.03 0.003328  81.17 1785.8
  58.04 0.003961  96.59 2355.9
  58.05 0.004619 112.66 2816.4
  58.06 0.004452 108.57 3065.8
  58.07 0.004936 120.38 3184.4
  58.08 0.004676 114.03 3083.3
  58.09 0.005020 122.43 2851.4
  58.10 0.004881 119.03 2393.8
  58.11 0.005087 124.08 1765.5
  58.13 0.005004 122.03  927.5
  58.14 0.005300 129.27  486.4
  58.15 0.005393 131.54  285.5
  58.16 0.005349 130.46  207.1
  58.17 0.005297 129.18  153.9
  58.18 0.004914 119.85  112.5
  58.19 0.005101 124.41   66.1
  58.20 0.004964 121.06   44.1
  58.22 0.005333 130.08   26.5
  58.23 0.000303   7.39 -356.0
  58.24 -.004033 -98.31 %-1018.5
  58.25 -.006317 %-154.01 %-1713.3
  58.26 -.007323 %-178.53 %-2333.5
  58.27 -.007745 %-188.81 %-2786.8
  58.28 -.008323 %-202.90 %-3093.7
  58.29 -.008082 %-197.01 %-3194.3
  58.31 -.008506 %-207.36 %-3144.6
  58.32 -.008184 %-199.51 %-2911.9
  58.33 -.008677 %-211.51 %-2516.9
  58.34 -.008294 %-202.18 %-1912.3
  58.35 -.008662 %-211.16 %-1117.1
  58.36 -.008256 %-201.27 -552.3
  58.37 -.008686 %-211.74 -294.8
  58.38 -.008340 %-203.32 -153.4
  58.39 -.008510 %-207.44  -88.0
  58.41 -.007985 %-194.65   -4.1
  58.42 -.008372 %-204.09    0.9
  58.43 -.007935 %-193.43   62.2
  58.44 -.008220 %-200.39   60.8
  58.45 -.007780 %-189.66  118.6
  58.46 -.001478 -36.04  610.5
  58.47 0.002568  62.62 1347.7
  58.48 0.003777  92.11 1992.6
  58.50 0.005029 122.65 2596.8
  58.51 0.004922 120.04 2967.9
  58.52 0.005484 133.74 3223.5
  58.53 0.005187 126.50 3247.5
  58.54 0.005601 136.60 3159.6
  58.55 0.005203 126.89 2815.9
  58.56 0.005625 137.20 2354.6
  58.57 0.005248 128.00 1648.9
  58.59 0.005543 135.20  817.5
  58.60 0.005307 129.44  354.2
  58.61 0.005686 138.69  193.0
  58.62 0.005510 134.38   84.5
  58.63 0.005774 140.82   85.9
  58.64 0.005607 136.74   54.3
  58.65 0.005666 138.18   68.7
  58.66 0.005460 133.16   37.7
  58.67 0.005657 137.98   55.7
  58.69 -.000155  -3.77 -410.3
  58.70 -.004078 -99.41 %-1064.5
  58.71 -.005983 %-145.85 %-1763.9
  58.72 -.006775 %-165.15 %-2340.2
  58.73 -.007380 %-179.90 %-2812.3
  58.74 -.007404 %-180.50 %-3074.4
  58.75 -.007769 %-189.39 %-3197.6
  58.76 -.007608 %-185.48 %-3098.8
  58.78 -.007931 %-193.34 %-2852.9
  58.79 -.007663 %-186.80 %-2391.7
  58.80 -.008135 %-198.31 %-1799.2
  58.81 -.007969 %-194.26 -985.9
  58.82 -.008435 %-205.62 -546.2
  58.83 -.008127 %-198.11 -323.6
  58.84 -.008510 %-207.46 -247.0
  58.85 -.008107 %-197.63 -175.9
  58.86 -.008559 %-208.65 -176.0
  58.88 -.008249 %-201.09 -138.0
  58.89 -.008593 %-209.47 -147.8
  58.90 -.008360 %-203.80 -113.5
  58.91 -.007535 %-183.68  -34.6
  58.92 -.000780 -19.01  582.5
  58.93 0.002307  56.26 1297.8
  58.94 0.003969  96.79 2010.1
